100	86	75	18	61	41	77	62	44	27	12	86
67	95	86	68	11	45	77	26	54	17	51	78
99	49	19	97	63	50	53	11	71	98	19	84
94	48	47	65	73	20	13	39	48	42	77	44
92	58	43	94	71	56	80	22	9	62	18	99
96	87	97	65	28	9	98	73	95	19	99	9
90	41	66	18	75	84	40	45	67	38	62	19
12	15	98	99	5	44	21	62	23	42	81	38
35	38	50	5	3	65	55	85	81	9	30	1
54	46	24	36	76	67	92	72	39	52	88	50
14	27	3	63	39	24	89	25	55	9	7	1
14	8	60	1	6	15	90	55	78	97	60	16
66	96	22	23	89	53	62	7	34	82	34	70
96	93	9	34	5	38	16	71	61	94	71	36
22	97	59	21	23	91	44	65	87	6	82	11
33	25	3	5	94	81	1	80	96	13	100	47
42	24	22	2	44	57	30	78	49	47	86	77
86	41	61	17	73	25	72	23	31	52	83	42
56	9	59	76	38	13	68	54	93	31	10	10
13	78	35	73	51	46	5	29	29	15	31	27
41	50	73	94	91	34	83	38	54	5	63	90
12	53	62	3	54	53	46	13	41	11	76	2
42	29	10	33	92	52	70	41	58	62	25	58
27	31	10	63	39	70	47	96	65	7	71	95
48	31	58	91	9	9	87	84	68	94	95	62
50	1	90	13	66	86	16	89	78	69	62	97
56	96	78	90	68	70	46	34	81	44	1	6
32	4	19	36	79	32	62	15	40	90	22	85
33	83	31	62	22	93	32	6	50	62	74	50
63	50	44	72	35	42	50	40	22	20	7	47
64	81	7	8	24	69	59	49	38	82	49	73
44	92	39	67	53	62	76	59	100	93	72	13
92	63	9	16	4	31	76	71	46	34	99	55
18	58	22	50	57	54	61	60	62	97	93	2
24	98	73	18	21	62	77	86	71	47	35	29
86	66	15	64	41	87	99	28	70	99	22	82
96	15	67	42	9	99	65	50	87	66	52	22
38	83	9	97	28	29	68	61	78	10	29	18
7	81	62	82	43	29	7	76	6	84	23	19
63	44	22	48	100	52	71	55	67	36	90	26
31	28	58	65	15	8	24	95	50	95	47	4
86	70	83	22	56	91	15	19	24	62	1	14
19	60	15	78	66	63	10	62	12	13	81	93
2	95	58	56	24	59	10	34	71	68	81	51
22	80	71	56	25	32	87	27	34	13	12	17
37	76	99	28	32	71	79	70	90	71	76	23
98	22	22	72	79	13	80	21	23	82	53	58
22	15	40	50	57	15	29	15	48	35	77	8
61	92	2	58	63	5	55	42	58	85	97	45
43	55	19	40	86	72	92	12	87	93	76	89
76	58	87	76	80	88	24	27	66	97	71	34
73	19	29	31	77	1	48	52	5	3	50	94
72	23	72	97	21	57	48	35	23	82	74	19
80	68	45	55	1	76	7	34	100	100	63	30
92	92	76	2	96	63	57	28	12	83	62	8
61	10	24	75	93	72	62	27	22	40	61	42
71	61	40	91	71	83	28	15	33	82	83	12
10	73	3	58	67	31	80	33	92	50	87	72
32	3	95	57	90	23	27	77	88	23	59	21
43	31	26	95	50	14	76	81	48	96	34	77
83	9	26	48	10	41	91	17	86	17	88	53
59	33	76	71	61	56	67	63	42	16	50	34
89	88	16	11	72	13	36	36	57	21	54	85
93	23	60	68	56	81	60	21	20	69	71	44
67	22	62	6	34	36	24	62	14	13	100	27
11	26	45	27	48	23	5	90	8	2	67	24
82	35	35	62	49	38	16	54	63	73	36	84
85	68	47	78	37	41	47	19	8	91	94	42
20	36	30	39	33	19	55	28	93	73	72	74
51	87	16	93	15	95	84	6	22	52	68	42
34	88	20	61	80	85	56	19	86	84	15	9
29	7	18	91	70	51	94	25	37	66	13	28
46	40	86	48	43	13	16	89	29	84	10	77
41	54	87	1	12	66	36	19	94	32	96	46
89	12	85	69	54	93	93	57	86	16	69	55
27	70	68	90	27	58	25	85	45	83	85	92
16	68	73	17	79	35	58	4	66	92	47	90
27	70	1	49	94	42	98	55	92	57	27	59
81	5	98	68	89	42	22	35	85	49	95	7
85	82	73	40	44	19	29	38	97	25	3	14
14	95	15	34	18	89	21	71	56	61	8	5
81	5	89	43	92	91	75	49	58	48	75	20
72	77	98	23	64	52	26	55	64	40	56	85
46	66	32	24	24	32	29	96	61	90	18	52
97	22	72	79	27	44	59	92	33	86	24	24
53	90	44	45	79	69	5	65	49	80	48	62
68	5	32	30	88	60	2	57	71	89	47	82
79	73	40	61	21	89	58	6	4	32	58	83
40	90	60	57	51	45	16	4	99	26	22	57
30	8	84	82	63	29	94	71	58	85	69	95
87	9	97	45	72	67	45	36	27	47	35	63
9	27	31	43	24	46	54	98	86	44	97	44
38	11	60	77	52	94	35	1	52	71	78	13
33	32	47	44	32	50	32	64	76	25	15	75
68	50	79	97	90	71	80	10	64	32	65	67
75	58	8	81	36	39	93	28	44	48	79	43
25	28	34	87	23	83	81	46	53	46	23	68
51	13	96	48	49	5	70	52	42	76	87	24
92	40	12	76	22	90	86	58	13	73	1	4
45	85	47	50	52	24	24	67	44	53	60	68
69	37	91	69	76	54	7	74	97	26	100	27
20	67	25	31	76	13	74	17	30	54	51	79
26	54	14	52	89	24	22	17	71	33	15	17
64	52	13	70	46	38	83	72	41	90	53	90
22	54	91	79	40	58	12	1	55	81	81	33
68	3	17	97	20	96	6	73	18	33	100	98
42	18	47	72	15	91	39	38	65	86	76	22
67	22	36	51	11	4	100	11	36	42	36	33
52	46	89	99	78	37	84	85	9	88	35	97
20	33	97	14	37	12	56	71	84	15	96	8
81	3	79	53	1	93	50	39	43	61	18	63
98	98	13	68	8	45	33	46	8	65	47	8
96	29	92	43	58	75	61	46	91	66	73	42
54	42	84	45	45	25	43	28	86	32	33	47
93	43	58	93	60	67	14	28	17	36	61	4
77	59	34	3	47	54	14	71	22	77	21	6
60	64	13	54	53	63	10	42	94	10	59	64
6	21	47	68	24	17	98	30	51	31	56	32
1	40	81	98	27	1	41	29	75	90	15	8
45	25	96	73	95	41	81	84	63	93	76	66
39	88	67	35	33	61	7	16	65	63	78	18
62	75	33	53	80	70	45	38	97	48	36	16
67	71	23	12	71	52	51	40	24	80	6	99
82	44	13	19	40	72	40	63	20	90	89	85
70	8	60	59	61	87	13	84	77	55	94	10
35	32	9	15	57	74	76	27	100	69	63	35
44	59	17	40	64	91	46	75	63	43	47	51
5	71	93	39	57	35	51	76	81	51	30	17
61	96	34	41	80	59	38	87	1	51	23	31
82	12	2	54	50	74	7	81	96	93	5	60
93	62	33	51	41	31	32	62	40	62	17	37
56	63	37	8	64	84	52	73	1	73	13	10
72	27	24	45	53	87	41	41	14	36	63	39
7	44	74	16	17	28	63	69	18	14	66	13
15	62	50	94	13	39	54	95	73	74	25	100
49	23	77	21	35	62	85	44	10	67	34	37
64	50	56	21	53	84	81	90	22	13	52	17
68	21	43	26	28	27	76	67	23	74	17	11
43	62	54	28	8	13	65	48	88	78	77	44
55	55	63	18	65	2	21	44	13	2	17	27
31	43	100	58	3	57	14	48	97	91	18	33
47	25	69	99	63	19	25	9	72	28	15	22
50	13	32	49	97	70	65	22	30	46	63	91
95	99	87	66	40	81	72	77	16	27	40	78
66	39	27	83	89	92	49	50	74	100	39	51
92	46	1	30	31	29	85	78	72	87	47	68
71	72	74	84	40	17	77	30	58	18	49	49
86	82	22	34	45	37	50	61	42	15	15	55
15	92	78	26	8	92	10	74	66	65	18	65
56	65	73	11	29	84	19	44	30	52	52	36
16	38	43	82	79	54	72	39	10	70	4	46
20	71	45	8	90	44	59	26	28	70	17	91
5	3	16	50	67	52	85	70	61	27	26	82
38	99	87	92	72	84	24	40	43	77	78	80
20	70	41	30	100	28	71	20	52	7	27	11
8	33	36	56	34	50	39	70	82	17	62	77
25	12	6	27	14	17	47	25	99	74	19	91
12	42	79	7	69	3	82	72	52	51	94	31
63	75	9	93	98	23	56	92	99	85	57	93
57	100	49	29	58	44	79	34	36	26	42	31
19	77	88	76	91	42	97	30	60	57	64	57
55	91	14	46	42	78	73	37	36	49	61	91
97	66	29	47	85	10	51	10	57	4	68	13
49	6	69	46	96	28	80	67	37	78	53	18
51	42	80	65	32	26	88	80	41	48	12	34
79	46	78	20	33	21	2	7	3	86	60	42
42	86	2	36	19	78	45	44	46	2	68	44
95	25	62	57	45	30	16	14	53	15	42	18
25	63	41	11	82	70	72	1	5	43	54	19
39	80	42	33	31	22	94	6	41	82	26	1
35	100	31	10	61	67	23	19	7	15	53	36
86	22	68	32	43	89	50	69	76	34	97	83
93	52	94	79	34	86	13	7	40	38	91	57
80	73	79	20	3	90	72	56	47	55	63	17
54	13	74	14	86	78	52	19	16	5	17	55
37	25	91	37	51	69	95	51	20	68	67	31
67	30	62	38	29	99	84	2	20	74	33	97
60	40	85	30	46	73	21	1	79	51	94	28
56	11	83	45	71	26	21	2	73	3	72	37
67	17	54	27	10	89	81	71	89	56	95	92
52	64	13	92	3	96	13	12	17	75	51	46
64	96	72	30	66	98	44	26	43	29	1	26
35	37	73	8	46	14	57	10	37	50	19	52
93	40	37	79	23	63	38	77	34	62	47	98
78	49	69	95	22	59	76	98	1	82	42	4
93	25	67	39	40	69	56	70	23	27	47	3
49	23	83	9	29	22	86	4	15	61	78	46
60	72	64	28	65	91	55	57	8	21	33	21
24	21	54	78	22	64	95	32	46	84	87	36
93	74	72	79	18	14	55	24	23	30	45	13
30	70	52	61	35	77	51	26	67	31	93	24
36	53	76	4	40	97	21	96	43	77	5	45
30	70	89	72	100	27	10	87	91	85	79	83
18	93	88	96	38	13	40	65	99	14	41	71
88	51	35	48	39	40	24	97	67	76	76	67
42	83	7	62	55	63	54	43	57	70	89	34
53	39	78	22	54	17	15	70	37	76	87	27
13	86	53	11	36	42	57	100	36	64	23	90
54	41	71	75	14	86	92	8	4	88	59	32
98	66	5	84	1	91	93	79	79	50	95	76
68	88	11	25	8	27	88	100	82	74	71	44
60	61	10	5	77	25	1	21	93	54	42	29
79	17	90	18	12	61	5	32	71	18	26	40
45	16	25	93	63	81	54	18	73	26	54	69
45	25	55	53	90	20	55	28	51	87	1	30
34	39	11	44	84	83	73	7	80	48	34	41
27	1	95	2	22	21	97	45	24	64	61	67
29	42	92	45	9	25	92	81	6	21	14	41
79	42	39	7	23	87	12	44	69	38	25	21
62	45	20	95	100	75	60	82	68	44	93	58
16	48	35	67	91	100	91	51	27	11	53	51
21	73	23	26	42	34	95	48	16	49	37	70
64	48	2	41	27	85	87	93	65	81	34	57
21	90	49	28	35	6	4	1	59	98	8	20
51	91	12	60	46	80	27	88	49	43	50	70
11	97	5	77	56	77	36	86	59	58	20	36
98	71	72	69	32	59	22	96	7	41	40	57
8	58	17	79	79	37	68	70	49	15	73	54
10	20	87	70	5	98	54	66	63	92	58	60
21	36	10	1	6	36	68	44	8	33	51	34
25	90	49	25	21	65	95	65	64	68	35	71
58	59	57	72	58	6	8	28	68	71	34	2
87	66	48	50	56	10	85	81	66	73	75	72
82	11	14	21	69	2	57	97	54	95	73	44
33	58	70	48	43	57	26	54	69	11	85	96
5	7	29	99	61	63	56	80	45	84	95	60
44	35	11	54	60	59	9	15	56	71	47	2
86	93	18	23	62	68	38	3	4	22	49	99
6	88	71	72	26	28	65	15	19	40	94	86
91	32	53	46	82	35	24	3	82	42	90	78
84	99	7	49	1	35	8	46	28	98	99	38
29	21	26	57	2	54	17	9	12	97	90	54
74	61	15	42	3	27	50	2	44	27	14	76
43	95	25	35	63	53	90	17	27	93	99	5
13	64	73	50	76	31	67	52	81	42	57	54
26	52	49	56	1	72	77	37	6	81	52	89
38	98	37	39	92	21	8	11	16	90	59	2
9	97	84	37	88	72	92	62	16	97	57	3
50	31	39	27	5	62	59	17	75	96	76	12
47	50	100	21	76	32	86	36	80	98	82	73
18	41	40	35	84	72	65	41	89	83	93	76
68	77	29	31	49	69	21	6	84	79	72	31
78	63	35	16	78	13	94	67	48	79	94	84
1	7	5	23	86	66	1	95	61	63	26	2
50	37	80	56	42	33	66	100	81	19	9	15
18	96	72	63	77	40	51	13	4	91	43	51
28	12	14	50	97	10	74	18	43	26	36	81
100	19	61	82	33	75	11	88	54	4	77	12
86	9	48	71	50	28	17	48	21	39	69	59
86	65	25	12	87	47	73	87	45	51	56	53

A maior nota é: 100 
A menor nota é: 1 
